"統一編號","公司名稱","公司地址","資本總額","實收資本額","在境內營運資金","公司狀態","產製日期"
"60668951","初日拾光有限公司","桃園市桃園區民光路176號(1樓)","100000"," "," ","核准設立","20260401023753"
"60669109","逸盛國際有限公司","桃園市桃園區文中里正光路423之7號3樓","10000000"," "," ","核准設立","20260401023753"
"60669115","萬邦餐飲有限公司","桃園市龜山區文德二路138巷15號","500000"," "," ","核准設立","20260401023753"
"60669620","去那呼玩山海有限公司","臺東縣達仁鄉安朔村復興路154號","400000"," "," ","核准設立","20260401023753"
"60669656","雲彩文創有限公司","花蓮縣玉里鎮忠孝路65號","2000000"," "," ","核准設立","20260401023753"
"60670083","尼森餐飲有限公司","彰化縣彰化市安溪里安溪路328巷56弄7號1樓","150000"," "," ","核准設立","20260401023753"
"60670099","達利漾有限公司","屏東縣三地門鄉三地村中正路一段85號","100000"," "," ","核准設立","20260401023753"
"60670561","讚盟有限公司","苗栗縣苗栗市北苗里自治路166號","100000"," "," ","核准設立","20260401023753"
"60670598","富町國際股份有限公司","新竹市經國路一段675號7樓之2","500000","500000"," ","核准設立","20260401023753"
"60670653","樹語星晴有限公司","苗栗縣公館鄉玉泉村14鄰玉泉390之15號1樓","1000000"," "," ","核准設立","20260401023753"
"60670719","縱饗禾樂有限公司","花蓮縣玉里鎮永昌里自強三街17號1樓","500000"," "," ","核准設立","20260401023753"
"60670725","波波力有限公司","嘉義市東區中山里安樂街156之2號一樓","100000"," "," ","核准設立","20260401023753"
"60670730","駿順企業有限公司","臺東縣臺東市寶桑里四維路二段209號一樓","500000"," "," ","核准設立","20260401023753"
"60670794","泳欣有限公司","臺中市北屯區平田里文心路四段955號11樓之2","1000000"," "," ","核准設立","20260401023753"
"60670838","燊火股份有限公司","臺中市北區梅亭街417號1樓","600000","600000"," ","核准設立","20260401023753"
"60670871","大稼有限公司","臺中市北屯區仁美里昌平東七路575巷96號","500000"," "," ","核准設立","20260401023753"
"60671098","久容軒有限公司","臺中市北屯區平田里文心路四段955號11樓之2","100000"," "," ","核准設立","20260401023753"
"60671225","禹樂有限公司","臺中市北區健行里忠明路424號20樓之1","2000000"," "," ","核准設立","20260401023753"
"60671554","鯨站企業有限公司","臺中市東區泉源里樂業一路67號","200000"," "," ","核准設立","20260401023753"
"60671604","晟欣餐飲有限公司","新竹市北區延平路一段339號","100000"," "," ","核准設立","20260401023753"
"60671793","益寬國際實業股份有限公司","臺北市大安區通化街84號1樓","10000000","5000000"," ","核准設立","20260401023753"
"60671822","鑫實餐飲有限公司","桃園市桃園區國際路二段178號1樓","10000"," "," ","解散","20260401023753"
"60671864","拼什鍋有限公司","桃園市中壢區興南里九和一街18號2樓之1","510000"," "," ","核准設立","20260401023753"
"60672370","凱青有限公司","桃園市桃園區雲林里建國路69號(3樓)","100000"," "," ","核准設立","20260401023753"
"60672385","大有美饌有限公司","桃園市桃園區大有路606號","100000"," "," ","核准設立","20260401023753"
"60672391","穩盈美饌有限公司","桃園市桃園區中寧街18號(1樓)","100000"," "," ","核准設立","20260401023753"
"60672505","似石有限公司","桃園市大溪區仁文里3鄰介壽路947號(2樓)","4000000"," "," ","核准設立","20260401023753"
"60673125","食力桃一店股份有限公司","桃園市龍潭區玉龍路65號(1樓、2樓)","622500","622500"," ","核准設立","20260401023753"
"60673705","葆格萊有限公司","臺中市西屯區潮洋里市政北二路282號21樓之11","6000000"," "," ","解散","20260401023753"
"60673933","北回貓茶有限公司","嘉義縣朴子市朴子三路169巷6號","2000000"," "," ","核准設立","20260401023753"
"60674009","大花朵朵整合行銷有限公司","臺中市北屯區和祥街185巷18號1樓","1000000"," "," ","核准設立","20260401023753"
"60674594","源旭國際水產有限公司","新北市中和區立人街14巷37號(1樓)","500000"," "," ","核准設立","20260401023753"
"60674927","金芙有限公司","新北市三重區重陽路1段96號13樓","100000"," "," ","核准設立","20260401023753"
"60675616","馬柔餐飲股份有限公司","新北市新莊區榮華路2段127號(1樓)","15000000","15000000"," ","核准設立","20260401023753"
"60675828","茗聖年華股份有限公司","臺北市中正區羅斯福路4段126號1樓","50000000","5000000"," ","解散","20260401023753"
"60676333","娣靖時代有限公司","新北市三重區龍門路33號(1樓)","100000"," "," ","核准設立","20260401023753"
"60676798","晨鈞餐飲有限公司","臺北市中山區松江路32之1號8樓","200000"," "," ","解散","20260401023753"
"60676919","邊緣人俱樂部有限公司","臺北市文山區景華街52巷7號","1000000"," "," ","解散","20260401023753"
"60677229","彩凰國際有限公司","臺北市大同區重慶北路1段30號9樓之4","800000"," "," ","核准設立","20260401023753"
"60677240","勁柏餐飲有限公司","臺北市中正區杭州南路1段143巷2號1樓","100000"," "," ","核准設立","20260401023753"
"60677298","步步升有限公司","臺北市大安區新生南路3段88號6樓","1000000"," "," ","核准設立","20260401023753"
"60678043","萊科餐飲環境管理顧問有限公司","臺中市大里區內新里新南路15號2樓","200000"," "," ","核准設立","20260401023753"
"60678120","立承食品有限公司","臺中市清水區忠孝二街150巷19之3號","500000"," "," ","核准設立","20260401023753"
"60678780","金叡國際餐飲有限公司","臺中市南屯區大墩路533號1樓","3000000"," "," ","核准設立","20260401023753"
"60678894","波洛斯科技有限公司","臺中市大里區日新里吉隆路17之1號1樓","100000"," "," ","核准設立","20260401023753"
"60678959","萊野國際貿易有限公司","臺南市仁德區中正路一段599巷1號1樓","100000"," "," ","核准設立","20260401023753"
"60679015","馥榮美食有限公司","臺中市沙鹿區埔子里明秀一街110巷5號2樓","300000"," "," ","核准設立","20260401023753"
"60679198","康園鮮鍋有限公司","臺中市北屯區仁和里山西路二段501號","3000000"," "," ","核准設立","20260401023753"
"60679319","千享餐飲國際有限公司","臺中市北區明德里漢口路三段12巷3號1樓","1500000"," "," ","核准設立","20260401023753"
"60679330","曾氏順有限公司","臺中市西區忠明南路16號5樓之5","500000"," "," ","核准設立","20260401023753"
"60679459","金享福有限公司","臺中市西屯區大鵬里大鵬路130號","500000"," "," ","核准設立","20260401023753"
"60679465","北海町餐飲有限公司","臺中市西區後龍里五權路113號1樓","500000"," "," ","核准設立","20260401023753"
"60679599","益起好有限公司","臺中市北區錦平里中華路二段112巷17號1樓","1200000"," "," ","核准設立","20260401023753"
"60679654","仙台平祿股份有限公司","臺中市南屯區豐樂里永順路599號","28000000","28000000"," ","核准設立","20260401023753"
"60679681","書伴本地有限公司","臺中市太平區新興里新興路86號1樓","200000"," "," ","核准設立","20260401023753"
"60680245","蔡天吉餐飲股份有限公司","臺北市大安區復興南路2段237號9樓之2","1000000","1000000"," ","核准設立","20260401023753"
"60680511","嚮嚮創意有限公司","臺北市中正區重慶南路3段6號4樓之1","200000"," "," ","核准設立","20260401023753"
"60681265","未來之巢有限公司","臺北市中山區復興北路492號1樓","300000"," "," ","核准設立","20260401023753"
"60681286","有米真好有限公司","臺北市大同區寧夏路32號9樓之5","500000"," "," ","核准設立","20260401023753"
"60681618","樂陽事業有限公司","臺北市大同區延平北路1段104號5樓","5000000"," "," ","核准設立","20260401023753"
"60681803","御饌園麵食有限公司","臺中市西屯區安和路127之27號","500000"," "," ","解散","20260401023753"
"60681841","瑞蚨祥有限公司","臺北市大安區信義路4段380號6樓之1","300000"," "," ","核准設立","20260401023753"
"60681862","京園有限公司","臺北市內湖區瑞光路517號1樓","50000"," "," ","核准設立","20260401023753"
"60681976","通富環保有限公司","高雄市鳳山區南江街153巷7號","5000000"," "," ","核准設立","20260401023753"
"60681981","健入佳境事業有限公司","高雄市新興區八德二路62號","2000000"," "," ","核准設立","20260401023753"
"60682031","食字路口股份有限公司","高雄市三民區孝順街537巷18號","50000000","25000000"," ","核准設立","20260401023753"
"60682166","文星有限公司","高雄市三民區建工路452之1號3樓","1000000"," "," ","核准設立","20260401023753"
"60682948","海泉企業有限公司","高雄市苓雅區成功一路232號5樓之10","100000"," "," ","解散","20260401023753"
"60683313","明鴻食品有限公司","高雄市甲仙區忠孝路4號1樓","200000"," "," ","核准設立","20260401023753"
"60683566","臺灣趣野小玩童文化傳播有限公司","高雄市大樹區蓬萊194號1樓","500000"," "," ","核准設立","20260401023753"
"60683833","番太郎餐飲有限公司","高雄市新興區民生二路40號","600000"," "," ","核准設立","20260401023753"
"60683910","愛私蝶生技有限公司","高雄市三民區民族一路80號15樓之1","450000"," "," ","核准設立","20260401023753"
"60683989","好迪國際餐飲有限公司","高雄市楠梓區海專路431號1樓","800000"," "," ","核准設立","20260401023753"
"60684066","白羊國際有限公司","新北市新莊區新泰路337號(1樓)","500000"," "," ","核准設立","20260401023753"
"60684170","榆與悅有限公司","新北市新店區安興路125之10號","200000"," "," ","核准設立","20260401023753"
"60684191","雅食島有限公司","新北市三重區新北大道1段129號4樓","100000"," "," ","核准設立","20260401023753"
"60684360","拾柒休閒餐飲股份有限公司","新北市三重區重新路3段78號9樓之2","3000000","3000000"," ","核准設立","20260401023753"
"60684376","馬朵有限公司","新北市新店區安康路3段277號之2","500000"," "," ","核准設立","20260401023753"
"60684410","優加鮮有限公司","新北市中和區中山路2段332巷59號4樓","300000"," "," ","核准設立","20260401023753"
"60685038","飲四方國際有限公司","臺北市中山區民權東路3段69號","1000000"," "," ","核准設立","20260401023753"
"60685240","欣安食材有限公司","新北市中和區中正路827號22樓","3000000"," "," ","核准設立","20260401023753"
"60685380","雲亮行旅顧問有限公司","雲林縣虎尾鎮興中里文科路726號1樓","100000"," "," ","核准設立","20260401023753"
"60685797","蓁香餐飲有限公司","基隆市仁愛區玉田里仁二路217號","1000000"," "," ","核准設立","20260401023753"
"60685918","采弈控股有限公司","彰化縣彰化市三福街233巷5號","8175800"," "," ","核准設立","20260401023753"
"60686304","台灣捷爾東商業開發股份有限公司","臺北市中山區南京東路1段15號3樓","200000000","200000000"," ","核准設立","20260401023753"
"60686965","盛士林有限公司","臺北市士林區中正路235巷24號1樓","500000"," "," ","解散","20260401023753"
"60686986","同享健康有限公司","臺北市大安區金山南路2段200號3樓","3000000"," "," ","核准設立","20260401023753"
"60687177","太櫟有限公司","臺北市大安區忠孝東路3段251巷9弄14號1樓","50000"," "," ","核准設立","20260401023753"
"60687319","萂美股份有限公司","臺北市大安區忠孝東路3段100號10樓","10000000","2000000"," ","核准設立","20260401023753"
"60688112","橙鏡餐飲有限公司","臺北市北投區懷德街3之9號1樓","6000000"," "," ","核准設立","20260401023753"
"60688247","吾讀食農有限公司","臺東縣鹿野鄉永安村永樂路8號1樓","400000"," "," ","核准設立","20260401023753"
"60688324","兆座食品有限公司","彰化縣和美鎮雅溝里鹿和路五段257巷115號","5000000"," "," ","核准設立","20260401023753"
"60688491","竹鍋有限公司","新竹縣竹北市鹿場里自強南路36號3樓","1000000"," "," ","核准設立","20260401023753"
"60688534","一山一茶事業有限公司","南投縣埔里鎮北門里西安路一段222號","500000"," "," ","核准設立","20260401023753"
"60688675","極緻農業生技有限公司","嘉義縣太保市春珠里保鐵一路二段97號16樓之2","100000"," "," ","核准設立","20260401023753"
"60688817","甲紅飲食有限公司","南投縣南投市內興里光明南路60巷86號3樓","2786000"," "," ","核准設立","20260401023753"
"60688838","頤鋰餐飲有限公司","南投縣埔里鎮北梅里八德路2號","300000"," "," ","核准設立","20260401023753"
"60688915","忠誠實業有限公司","基隆市信義區孝賢里深澳坑路2之31號","2000000"," "," ","解散","20260401023753"
"60689061","大頭鷄企業有限公司","嘉義市西區新厝里撫順三街115號1樓","2000000"," "," ","核准設立","20260401023753"
"60689127","默萃有限公司","苗栗縣銅鑼鄉銅鑼村永樂路6之6號2樓","200000"," "," ","核准設立","20260401023753"
"60689180","野化股份有限公司","新竹縣湖口鄉新興路550號4樓","35000000","35000000"," ","核准設立","20260401023753"
"60689463","森林那邊有限公司","雲林縣崙背鄉崙前村南昌路7號1樓","1000000"," "," ","核准設立","20260401023753"
"60689647","吉市開發實業有限公司","臺東縣臺東市中正里中華路一段376巷25號一樓","6000000"," "," ","核准設立","20260401023753"
"60690216","桃金股份有限公司","臺中市西區臺灣大道二段285號8樓之3","20000000","15000000"," ","核准設立","20260401023753"
"60690736","多花點有限公司","新北市蘆洲區中山二路127號","300000"," "," ","核准設立","20260401023753"
"60690877","天相國際顧問有限公司","新北市樹林區佳園路1段41巷7號9樓","1000000"," "," ","核准設立","20260401023753"
"60691398","熊饌有限公司","新北市土城區學士路19號(1樓)","1000000"," "," ","核准設立","20260401023753"
"60691432","京阪宇治餐飲有限公司","臺北市大安區忠孝東路4段146巷19號","10000000"," "," ","核准設立","20260401023753"
"60691616","極上紅股份有限公司","新北市永和區永貞路389巷6號(1樓)","9000000","1100000"," ","核准設立","20260401023753"
"60691670","夜暮有限公司","新北市中和區安和路1號(1樓)","1000000"," "," ","核准設立","20260401023753"
"60691799","廚寶智能餐飲設備科技有限公司","臺南市永康區勝利里中華路7巷36號1樓","2000000"," "," ","核准設立","20260401023753"
"60691904","牛市町有限公司","臺南市南區大成里西門路1段296號1樓","3000000"," "," ","核准設立","20260401023753"
"60692811","匯策整合行銷有限公司","高雄市新興區六合路182號13樓","100000"," "," ","核准設立","20260401023753"
"60693213","富園有限公司","高雄市三民區九如二路597號4樓之3","4500000"," "," ","核准設立","20260401023753"
"60693781","山獸探勘顧問有限公司","高雄市新興區和平一路199號12樓","100000"," "," ","核准設立","20260401023753"
"60694120","恆饗餐飲有限公司","高雄市三民區德興街3號","3000000"," "," ","核准設立","20260401023753"
"60694769","老井麻神餐飲股份有限公司","臺中市北屯區崇德路三段818號","3510000","3510000"," ","核准設立","20260401023753"
"60695227","又見遠山餐飲有限公司","臺中市西區向上北路147號1樓、地下層","3000000"," "," ","核准設立","20260401023753"
"60695330","王爺王餐飲有限公司","臺中市北屯區新平里中平路570號1樓","200000"," "," ","核准設立","20260401023753"
"60695654","祐光明餐飲股份有限公司","臺中市西區昇平里美村路一段378號","5000000","5000000"," ","核准設立","20260401023753"
"60695839","恩典假期有限公司","臺中市后里區月眉里月眉北路486號","1000000"," "," ","核准設立","20260401023753"
"60695866","澳斯有限公司","臺中市西區公平里東興路三段236號1樓","200000"," "," ","核准設立","20260401023753"
"60696703","禾圓餐飲股份有限公司","新北市樹林區三俊街74巷43號","200000","200000"," ","核准設立","20260401023753"
"60696871","可可蒙奇有限公司","新北市五股區五權五路27號6樓","2500000"," "," ","核准設立","20260401023753"
"60696921","皇家國際貿易有限公司","新北市板橋區文化路2段285號21樓","1500000"," "," ","核准設立","20260401023753"
"60696984","東吉火鍋有限公司","新北市板橋區三民路1段54號、56號","500000"," "," ","核准設立","20260401023753"
"60697007","逗享有限公司","新北市樹林區大雅路268號","2024000"," "," ","核准設立","20260401023753"
"60697061","鑫韓丸有限公司","新北市永和區成功路1段80號10樓之3","1000000"," "," ","核准設立","20260401023753"
"60697105","萬磨創新餐飲有限公司","新北市蘆洲區信義路277號2樓","1000000"," "," ","核准設立","20260401023753"
"60697180","健康吃貨餐飲興業有限公司","新北市板橋區四川路1段50號(1樓)","2000000"," "," ","核准設立","20260401023753"
"60697294","塔塔小舖國際行銷有限公司","新北市林口區竹林路7之1號3樓","500000"," "," ","核准設立","20260401023753"
"60697442","單賣優選食品有限公司","新北市淡水區民權路111號3樓","1500000"," "," ","核准設立","20260401023753"
"60697647","橙室榮有限公司","新北市蘆洲區九芎街153巷22號4樓","500000"," "," ","解散","20260401023753"
"60697652","曜舶國貿有限公司","新北市新店區中央四街62號2樓","500000"," "," ","核准設立","20260401023753"
"60697858","竣麟國際有限公司","新北市土城區南天母路53號(1樓)","100000"," "," ","核准設立","20260401023753"
"60697908","嬌耳食品股份有限公司","新北市三重區和平街18號","300000","300000"," ","核准設立","20260401023753"
"60698239","億龍發股份有限公司","新北市新莊區中華路1段128號(1樓)","1000000","1000000"," ","核准設立","20260401023753"
"60698441","滷嬌椒食品有限公司","新北市三重區中正北路193巷11弄52號(1樓)","1000000"," "," ","核准設立","20260401023753"
"60698553","京悅食品有限公司","臺北市中山區植福路308號9樓之10","300000"," "," ","核准設立","20260401023753"
"60698630","馬上成型股份有限公司","臺北市中山區玉門街1號","6100000","6100000"," ","核准設立","20260401023753"
"60699130","萬鈞餐飲有限公司","臺北市信義區逸仙路42巷15號1樓","1000000"," "," ","核准設立","20260401023753"
"60699271","瑞芊股份有限公司","臺北市大安區忠孝東路3段100號10樓","20000000","20000000"," ","核准設立","20260401023753"
"60699595","聚吉美好股份有限公司","臺北市信義區忠孝東路4段320號2樓","200000","200000"," ","核准設立","20260401023753"
"60699758","超晟酒食有限公司","臺北市信義區基隆路2段96號","4500000"," "," ","核准設立","20260401023753"
"60700093","尋味人生股份有限公司","臺北市松山區民權東路3段160巷19弄3號1樓","100000","100000"," ","核准設立","20260401023753"
"60700707","信運股份有限公司","高雄市前鎮區三多三路153號11樓之10","250000","250000"," ","核准設立","20260401023753"
"60701115","軒語有限公司","高雄市仁武區綠園新村154號1樓","100000"," "," ","核准設立","20260401023753"
"60701136","家和國際開發有限公司","高雄市三民區遼北街226號4樓","10000000"," "," ","核准設立","20260401023753"
"60701369","吼硬有限公司","高雄市左營區重愛路90號1樓","1000000"," "," ","核准設立","20260401023753"
"60701516","艾伶精緻燒肉有限公司","高雄市苓雅區苓南路7號2樓","200000"," "," ","核准設立","20260401023753"
"60701585","鹿凡森丘股份有限公司","高雄市前鎮區民權二路6號15樓之2","500000","500000"," ","核准設立","20260401023753"
"60701831","拾踐國際有限公司","臺南市仁德區土庫里土庫六街25號","800000"," "," ","核准設立","20260401023753"
"60701874","泉有川有限公司","臺南市中西區文和街180號1樓","1000000"," "," ","核准設立","20260401023753"
"60702085","耶思有限公司","臺南市東區富裕里東門路2段221號1樓","200000"," "," ","核准設立","20260401023753"
"60702091","韌杏創藝有限公司","臺南市安平區國平里文平路207號4樓之2","1050000"," "," ","核准設立","20260401023753"
"60702297","萬勝事業股份有限公司","臺南市歸仁區南興里民生六街40號","9000000","9000000"," ","核准設立","20260401023753"
"60703325","蔚嵐鳶秧主題概念設計有限公司","臺北市信義區基隆路1段157號","800000"," "," ","核准設立","20260401023753"
"60703346","卓月多有限公司","臺北市萬華區中華路1段106號8樓","1000000"," "," ","核准設立","20260401023753"
"60703388","約克快食有限公司","臺北市大安區通化街39巷5號1樓","500000"," "," ","核准設立","20260401023753"
"60703599","高安國際開發有限公司","臺北市松山區慶城街1號4樓","50000"," "," ","核准設立","20260401023753"
"60703654","陳家熱滷有限公司","臺北市大安區通安街65號1樓","500000"," "," ","核准設立","20260401023753"
"60704318","原味伙房有限公司","臺北市中正區忠孝西路1段72號6樓之8","1000000"," "," ","核准設立","20260401023753"
"60704458","洪曜有限公司","新竹縣竹北市鹿場里光明六路東一段180號14樓","300000"," "," ","核准設立","20260401023753"
"60704680","歐薌餐飲管理顧問有限公司","臺東縣鹿野鄉永安村3鄰永安路257巷6號","500000"," "," ","核准設立","20260401023753"
"60704921","參順屋基地園藝有限公司","桃園市桃園區文中路747號11樓","2000000"," "," ","核准設立","20260401023753"
"60705371","岩心食品有限公司","桃園市桃園區莊敬里南平路296、298號","1000000"," "," ","核准設立","20260401023753"
"60705512","聖瀟有限公司","桃園市蘆竹區南順一街53號3樓之1","1000000"," "," ","核准設立","20260401023753"
"60705843","奧拉亞國際有限公司","高雄市路竹區國昌路160號5樓之7","505000"," "," ","核准設立","20260401023753"
"60706006","喬伊美食有限公司","高雄市三民區同盟二路143號1樓","100000"," "," ","核准設立","20260401023753"
"60706060","艏諾遊艇休閒娛樂股份有限公司","高雄市新興區民生一路56號18樓之6","2000000","500000"," ","核准設立","20260401023753"
"60706370","先知和常有限公司","高雄市鼓山區文忠路8號","1500000"," "," ","核准設立","20260401023753"
"60706505","藍格實業有限公司","高雄市苓雅區廣州一街145之1號1樓","1200000"," "," ","核准設立","20260401023753"
"60706511","阿蘭古灶肉粽有限公司","高雄市岡山區中華路119號","500000"," "," ","核准設立","20260401023753"
"60706717","刁民萊斯富餐飲有限公司","高雄市左營區裕誠路453號","2000000"," "," ","核准設立","20260401023753"
"60706913","享達貿易有限公司","新北市新莊區新樹路69號之51","1000000"," "," ","核准設立","20260401023753"
"60707265","驚豔有限公司","新北市新店區中興路3段247巷5弄1號5樓之4","120000"," "," ","核准設立","20260401023753"
"60707510","萬程豐股份有限公司","新北市新莊區復興路一段209號（1樓）、209號2樓、211號（1樓）、211號2樓","5000000","5000000"," ","核准設立","20260401023753"
"60707602","嵐菓子有限公司","新北市中和區興南路2段54巷8號(1樓)","200000"," "," ","核准設立","20260401023753"
"60707639","優準品牌股份有限公司","臺北市大安區忠孝東路4段221號10樓","2010000","2010000"," ","核准設立","20260401023753"
"60707672","頤養科技股份有限公司","新北市新店區中央七街85號(1樓)","6000000","6000000"," ","核准設立","20260401023753"
"60707687","怡晨光禾有限公司","新北市三重區頂崁街187巷8號(1樓)","500000"," "," ","核准設立","20260401023753"
"60707933","沃客贏行銷廣告有限公司","新北市林口區檔案館路1號(2樓)","12000000"," "," ","核准設立","20260401023753"
"60708258","力崴創新有限公司","新北市汐止區新台五路1段93號19樓之1","800000"," "," ","核准設立","20260401023753"
"60708406","固維有限公司","新北市新店區中興路1段59號4樓","200000"," "," ","核准設立","20260401023753"
"60708686","匯飲有限公司","雲林縣虎尾鎮中正路279之5號1樓","500000"," "," ","核准設立","20260401023753"
"60708790","金采運餐飲有限公司","新北市板橋區漢生東路145號(1樓)","5000000"," "," ","核准設立","20260401023753"
"60709209","凱鴻車業有限公司","臺中市大甲區孔門里順天路327號1樓","300000"," "," ","核准設立","20260401023753"
"60709329","巧又股份有限公司","臺中市西區昇平里民生路412號1樓","240000","240000"," ","核准設立","20260401023753"
"60709398","唯光精準智能生物科技股份有限公司","臺中市北屯區廍子里太原路三段1189號8樓之8","650000","650000"," ","核准設立","20260401023753"
"60709453","甲乙投資有限公司","臺中市西屯區河南路二段315號1樓","1000000"," "," ","核准設立","20260401023753"
"60709469","水弋股份有限公司","臺中市西區昇平里民生路412號2樓","120000","120000"," ","核准設立","20260401023753"
"60709670","洁米坊有限公司","臺中市北屯區柳陽西街99號","1000000"," "," ","核准設立","20260401023753"
"60709720","鳥嘴潭休閒露營有限公司","臺中市北屯區仁美里豐樂路11巷68號2樓","5000000"," "," ","核准設立","20260401023753"
"60709762","恩沛媞有限公司","臺中市南屯區大墩十街200號1樓","1530000"," "," ","核准設立","20260401023753"
"60710352","創意私廚有限公司","臺中市大雅區雅環路一段325號1樓","1000000"," "," ","核准設立","20260401023753"
"60710466","千味穗山股份有限公司","臺中市太平區新光里樹德路101之5號","3000000","3000000"," ","核准設立","20260401023753"
"60710509","巧新國際事業有限公司","臺中市南屯區惠中里文心路一段378號7樓之10","400000"," "," ","核准設立","20260401023753"
"60710557","源銓有限公司","臺中市北區衛道路77之1號1樓","100000"," "," ","核准設立","20260401023753"
"60710780","煜金科技貿易有限公司","臺中市東區十甲路517號2樓","300000"," "," ","核准設立","20260401023753"
"60710846","白日禾穗有限公司","臺中市西區吉龍里五權西四街27號17樓之3","300000"," "," ","核准設立","20260401023753"
"60711140","皓瑞生技股份有限公司","桃園市八德區白鷺里廣福路879巷192弄10號","5000000","5000000"," ","核准設立","20260401023753"
"60711155","禾榞企業有限公司","桃園市桃園區同安街442號","5000000"," "," ","核准設立","20260401023753"
"60711818","緗蒔有限公司","桃園市桃園區永興里三民路三段28之1號3樓之1","300000"," "," ","核准設立","20260401023753"
"60712133","餃餃好喫有限公司","桃園市中壢區舊明里長安街62號","500000"," "," ","解散","20260401023753"
"60712307","馥宇國際有限公司","臺中市南區福平里光輝一街56號1樓","3000000"," "," ","核准設立","20260401023753"
"60712437","尚宸食品有限公司","桃園市平鎮區龍興里龍德路43號","500000"," "," ","核准設立","20260401023753"
"60712464","舒藝佳有限公司","桃園市八德區大宏里桃德路153巷23號(1樓)","1000000"," "," ","核准設立","20260401023753"
"60712746","蓁億有限公司","桃園市中壢區中山里榮安三街137巷40號","2000000"," "," ","核准設立","20260401023753"
"60713132","逢楹實業有限公司","臺北市內湖區康寧路3段54之7號3樓","1000000"," "," ","核准設立","20260401023753"
"60713885","紐姆股份有限公司","臺北市大安區瑞安街23巷16號1樓","1000000","500000"," ","核准設立","20260401023753"
"60714126","悠淳有限公司","臺北市信義區虎林街202巷44號1樓","1000000"," "," ","核准設立","20260401023753"
"60714836","鳶園股份有限公司","臺北市中山區錦州街320號1樓","200000","200000"," ","核准設立","20260401023753"
"60715259","九么餐飲有限公司","高雄市鳳山區頂新五街62號10樓","3000000"," "," ","核准設立","20260401023753"
"60715737","月界空間工程有限公司","新北市土城區明德路2段102巷1號","500000"," "," ","核准設立","20260401023753"
"60715758","龍佳烘焙餐飲有限公司","新北市汐止區福德二路365號","1000000"," "," ","核准設立","20260401023753"
"60715862","南勢盟小吃店有限公司","新北市中和區景新街471號","500000"," "," ","核准設立","20260401023753"
"60716193","浤維股份有限公司","新北市新莊區公園一路39號2樓","1080000","1080000"," ","核准設立","20260401023753"
"60716243","豆浦餐飲有限公司","新北市中和區景平路341號(1樓)","500000"," "," ","核准設立","20260401023753"
"60716428","碩奕工程有限公司","新北市新店區僑信路90巷32號","1000000"," "," ","核准設立","20260401023753"
"60716840","得芯貿易實業有限公司","新北市三重區大勇街9號(1樓)","1000000"," "," ","核准設立","20260401023753"
"60716969","蒔權食本有限公司","新北市林口區仁愛路2段29號","1000000"," "," ","核准設立","20260401023753"
"60717101","康豪餐飲有限公司","新北市中和區莒光路82號","300000"," "," ","核准設立","20260401023753"
"60717257","睿原有限公司","苗栗縣頭份市山下里7鄰山下一街578號1樓","2000000"," "," ","核准設立","20260401023753"
"60717643","虎咖企業有限公司","彰化縣彰化市永福里3鄰陳稜路3巷33號","50000"," "," ","核准設立","20260401023753"
"60718967","五哩露創意有限公司","臺中市西屯區惠來里惠民路27號10樓","1000000"," "," ","核准設立","20260401023753"
"60719305","志陽生物科技有限公司","臺北市中山區松江路77巷2號11樓之7","6000000"," "," ","核准設立","20260401023753"
"60720302","威彰有限公司","桃園市中壢區普慶里環中東路869號(1樓)","1000000"," "," ","核准設立","20260401023753"
"60720582","朋宙有限公司","桃園市桃園區中興里永安路189號13樓之1","300000"," "," ","核准設立","20260401023753"
"60720730","捷司馬影響力有限公司","桃園市八德區正福街40號15樓","100000"," "," ","核准設立","20260401023753"
"60720746","屋塔有限公司","桃園市中壢區三民里中大一路118號","200000"," "," ","核准設立","20260401023753"
"60720788","瑧瓚有限公司","桃園市楊梅區電研路91巷12號（1樓）","100000"," "," ","核准設立","20260401023753"
"60720865","貨通天下國際貿易有限公司","桃園市中壢區內厝五路129巷255號(1樓)","1000000"," "," ","核准設立","20260401023753"
"60722081","鉅豐有限公司","臺中市北屯區平心里安順四街2號地下室","100000"," "," ","核准設立","20260401023753"
"60722293","宣有微股份有限公司","臺中市大里區大明里中興路二段671巷110號1樓","210000","210000"," ","核准設立","20260401023753"
"60722651","蘊玉國際有限公司","臺中市北屯區和平里軍福十一路258號2樓之6","100000"," "," ","核准設立","20260401023753"
"60722701","豐樂餐飲股份有限公司","臺中市南屯區溝墘里大業路398號1樓","20000000","19550000"," ","核准設立","20260401023753"
"60722759","中華蕎麦三藤餐飲股份有限公司","臺中市大里區德芳路二段172號1樓","3510000","3510000"," ","核准設立","20260401023753"
"60723053","日常商店有限公司","臺中市西區大全街37之5號1樓","2000000"," "," ","核准設立","20260401023753"
"60723151","享食悅股份有限公司","臺中市太平區新高里中山路四段26號","5000000","5000000"," ","核准設立","20260401023753"
"60723722","勻云有限公司","臺南市東區裕敬路422號1樓","3000000"," "," ","核准設立","20260401023753"
"60723785","新霓餐飲有限公司","臺南市永康區東橋里中山南路265號1樓","7000000"," "," ","核准設立","20260401023753"
"60724026","南城當代書寫影像有限公司","臺南市永康區中山東路20巷8號2樓","100000"," "," ","核准設立","20260401023753"
